17839,noun,outer bark of the cork oak; used for stoppers for bottles etc.,پوست بیرونی بلوط چوب پنبه ؛ برای درب های بطری و غیره استفاده می شود ,1
18968,verb,"move while holding up or supporting; ""Bear gifts""; ""bear a heavy load""; ""bear news""; ""bearing orders""","حرکت در حالی که نگه داشتن یا حمایت ""هدایا داشتن ""؛ ""تحمل بار سنگین""؛ ""خبر بردن""؛ ""داشتن سفارشات"" ",1
18969,verb,"move while supporting, either in a vehicle or in one's hands or on one's body; ""You must carry your camping gear""; ""carry the suitcases to the car""; ""This train is carrying nuclear waste""; ""These pipes carry waste water into the river""","حرکت در حالی که حمایت می کنید ، یا در وسیله نقلیه یا در دستان خود یا بر روی بدن خود. ""شما باید وسایل کمپ خود را حمل کنید""؛ ""چمدان ها را به ماشین حمل کنید""؛ ""این قطار حامل زباله های هسته ای است""؛ ""این لوله ها فاضلاب را به رودخانه منتقل می کنند"" ",1
18970,verb,carry someone against his will upside down such that each limb is held by one person,شخصی را برخلاف میل خود وارونه حمل کنید به گونه ای که هر پا توسط یک فرد نگه داشته شود ,1
18971,verb,"bring forth, ""The apple tree bore delicious apples this year""; ""The unidentified plant bore gorgeous flowers""","بیاورید ، ""درخت سیب امسال سیب های خوشمزه ای به ثمر رساند""؛ ""این گیاه ناشناخته شکوفه های زیبایی ایجاد کرد"" ",1
18972,verb,produce as a consequence or an unplanned result,به عنوان یک نتیجه یا یک نتیجه برنامه ریزی نشده ارائه دهید,1
18973,verb,bear seeds,دانه داشتن ,1
18974,verb,"yield crops; ""This land crops well""","محصولات زراعی به جا گذاشتن ""این زمین خوب محصول می دهد"" ",1
18975,verb,bear too much,بیش از حد تحمل ,1
18976,verb,"bear fruit; ""the trees fruited early this year""","به بار نشستن ثمر دادن به ثمر رسیدن؛ ""درختان اوایل امسال بارور شدند"" ",1
18977,verb,"contain or hold; have within; ""The jar carries wine""; ""The canteen holds fresh water""; ""This can contains water""","حاوی یا نگه داشتن داشتن در؛ ""شیشه شراب نگه میدارد""؛ ""غذاخوری آب تازه دارد""؛ ""این قوطی حاوی آب است"" ",1
17952,noun,"any of various units of capacity; ""a barrel of beer is 31 gallons and a barrel of oil is 42 gallons""","هر یک از واحدهای مختلف ظرفیت. ""یک بشکه آبجو 31 گالن و یک بشکه روغن 42 گالن است"" ",1
18978,verb,"have as a part, be made up out of; ""The list includes the names of many famous writers""","به عنوان یک بخش ، ساخته شده از؛ ""این لیست شامل نام بسیاری از نویسندگان مشهور است"" ",1
18979,verb,"hold within; ""This soil retains water""; ""I retain this drug for a long time""","نگه داشتن در داخل ""این خاک آب را نگه می دارد""؛ ""من این دارو را برای مدت طولانی حفظ می کنم"" ",1
18980,verb,"be around; ""Developments surround the town""; ""The river encircles the village""","همین اطراف باش؛ ""تحولات شهر را احاطه کرده اند""؛ ""رودخانه روستا را محاصره می کند"" ",1
18981,verb,close in or confine,بستن یا محدود کردن ,1
18982,verb,"bring in; ""interest-bearing accounts""; ""How much does this savings certificate pay annually?""","آوردن ""حسابهای با بهره""؛ ""این گواهی سالانه چقدر  پس انداز پرداخت می کند؟"" ",1
18983,verb,"yield as a net profit; ""This sale netted me $1 million""","عملکرد به عنوان سود خالص ؛ ""این فروش 1 میلیون دلار خالص برای من داشت"" ",1
18984,verb,"yield a profit or result; ""His efforts finally paid off""","سود یا نتیجه دادن ""تلاش های او سرانجام نتیجه داد"" ",1
18985,noun,money that is invested with an expectation of profit,پولی که با انتظار سود سرمایه گذاری شود ,1
18986,verb,"have on one's person; ""He wore a red ribbon""; ""bear a scar""","بر روی خود داشتن ""او روبان قرمز پوشید""؛ ""جای زخم"" ",1
18987,verb,"have rightfully; of rights, titles, and offices; ""She bears the title of Duchess""; ""He held the governorship for almost a decade""","به حق داشتن؛ حقوق ، عناوین و دفاتر ""او عنوان دوشس را داشت""؛ ""او تقریباً یک دهه استانداری را در دست داشت"" ",1
17953,noun,a British unit of capacity for alcoholic beverages,یک واحد انگلیسی برای نوشیدنی های الکلی ,1
18988,verb,"have or possess, either in a concrete or an abstract sense; ""She has $1,000 in the bank""; ""He has got two beautiful daughters""; ""She holds a Master's degree from Harvard""","داشته باشید یا داشته باشید ، یا به معنای عینی یا انتزاعی ؛ ""او 1000 دلار در بانک دارد""؛ ""او دو دختر زیبا دارد""؛ ""او دارای مدرک کارشناسی ارشد از هاروارد است"" ",1
18989,verb,"carry oneself, often habitually, with head, shoulders, and upper back bent forward; ""The old man was stooping but he could walk around without a cane""","خود را حمل کنید ، اغلب به طور عادی ، با سر ، شانه ها و قسمت فوقانی پشت خم شده به جلو. ""پیرمرد خم شده لنگان میرفت و می توانست بدون عصا راه برود"" ",1
18990,verb,"support on the back and shoulders; ""He piggybacked her child so she could see the show""","پشتیبانی در پشت و شانه ها ؛ ""او فرزندش را بر دوشش سوار کرد تا بتواند نمایش را ببیند"" ",1
18991,noun,massive plantigrade carnivorous or omnivorous mammals with long shaggy coats and strong claws,پستانداران عظیم گوشتخوار یا همه چیزخوار با کتهای بلند پشمالو و پنجه های قوی ,1
18992,noun,bears and extinct related forms,خرس ها و اشکال مرتبط منقرض شده  ,1
18993,noun,"a terrestrial or aquatic flesh-eating mammal; ""terrestrial carnivores have four or five clawed digits on each limb""","یک پستاندار گوشتخوار خشکی یا آبزی. ""گوشتخواران خشکی روی هر اندام چهار یا پنج عدد پنجه دارند"" ",1
18994,noun,a young bear,یک خرس جوان ,1
18995,noun,large ferocious bear of Eurasia,خرس وحشی بزرگ اوراسیا ,1
18996,noun,a conventional name for a bear used in tales following usage in the old epic `Reynard the Fox',"یک نام متداول برای یک خرس است که در داستان ها به دنبال استفاده در حماسه قدیمی ""Reynard the Fox"" استفاده می شود ",1
18997,noun,brown to black North American bear; smaller and less ferocious than the brown bear,خرس قهوه ای تا سیاه آمریکای شمالی؛ کوچکتر و وحشی تر از خرس قهوه ای است ,1
17954,noun,a liquid unit officially adopted in the United States Customary System,یک واحد مایع رسماً در سیستم عرفی ایالات متحده به تصویب رسید ,1
18998,noun,bear with a black coat living in central and eastern Asia,خرسی با کت مشکی که در آسیای مرکزی و شرقی زندگی می کند ,1
18999,noun,white bear of arctic regions,خرس سفید مناطق قطبی ,1
19000,noun,common coarse-haired long-snouted bear of south-central Asia,خرس پوزه بلند موی درهم جنوب-مرکز آسیا  ,1
19001,noun,an investor with a pessimistic market outlook; an investor who expects prices to fall and so sells now in order to buy later at a lower price,یک سرمایه گذار با چشم انداز بدبینانه در بازار ؛ یک سرمایه گذار که انتظار دارد قیمت ها کاهش یابد و بنابراین اکنون می فروشد تا بعداً با قیمت پایین تری بخرد ,1
19002,noun,someone who commits capital in order to gain financial returns,کسی که برای بدست آوردن بازده مالی سرمایه خود را قرار میدهد ,1
19003,adjective,"capable of being borne though unpleasant; ""sufferable punishment""","قادر به تحمل هر چند ناخوشایند است. ""مجازات قابل تحمل"" ",1
19004,verb,"go along the rim, like a beard around the chin; ""Houses bearded the top of the heights""","مثل ریش دور چانه امتداد لبه را طی کنید ؛ ""خانه هایی که در بالای ارتفاعات قرار دارند"" ",1
19005,verb,"run around the rim of; ""Sugar rimmed the dessert plate""","دور لبه دویدن ""شکر دور لبه بشقاب دسر را قرار گرفته بود"" ",1
19006,noun,the hair growing on the lower part of a man's face,موهایی که در قسمت پایین صورت یک مرد رشد می کنند ,1
19007,noun,"the front of the human head from the forehead to the chin and ear to ear; ""he washed his face""; ""I wish I had seen the look on his face when he got the news""","جلوی سر انسان از پیشانی تا چانه و گوش به گوش؛ ""او صورت خود را شست""؛ ""کاش وقتی خبر را می گرفت چهره او را می دیدم"" ",1
17955,noun,a unit of measure for capacity officially adopted in the British Imperial System; British units are both dry and wet,یک واحد اندازه گیری ظرفیت که به طور رسمی در سیستم شاهنشاهی انگلیس به تصویب رسیده است. واحدهای انگلیسی هم  خشک و مرطوب هستند ,1
19008,noun,the body of an adult man,بدن یک مرد بالغ ,1
19009,noun,"a covering for the body (or parts of it) consisting of a dense growth of threadlike structures (as on the human head); helps to prevent heat loss; ""he combed his hair""; ""each hair consists of layers of dead keratinized cells""","پوششی برای بدن (یا قسمتهایی از آن) متشکل از رشد متراکم ساختارهای نخ مانند (مانند سر انسان). به جلوگیری از اتلاف گرما کمک می کند. ""او موهای خود را شانه کرد""؛ ""هر مو شامل لایه هایی از سلولهای کراتینه شده مرده است"" ",1
19010,noun,the first beard of an adolescent boy,اولین ریش پسر نوجوان ,1
19011,noun,a small tufted beard worn by Emperor Napoleon III,یک ریش کوچک منگوله دار که توسط امپراطور ناپلئون سوم پوشیده شده است ,1
19012,noun,a full beard,ریش پر ,1
19013,noun,beard grown down the side of a man's face in front of the ears (especially when the rest of the beard is shaved off),ریش که از کنار صورت یک مرد جلوی گوش رشد کرده است (مخصوصاً وقتی بقیه ریش تراشیده شده باشد) ,1
19014,noun,a small chin beard trimmed to a point; named for its resemblance to a goat's beard,یک ریش کوچک چانه تا یک نقطه کوتاه شده است. به دلیل شباهت آن به ریش بز نامگذاری شده است ,1
19015,noun,short stiff hairs growing on a man's face when he has not shaved for a few days,موهای سفت و کوتاه که روی صورت یک مرد رشد می کند در حالی که چند روز اصلاح نشده است ,1
19016,noun,a short pointed beard (named after Anthony Vandyke),ریش کوتاه و نوک تیز (به نام آنتونی وندیکه) ,1
19017,noun,"an unshaved growth of hair on the upper lip; ""he looked younger after he shaved off his mustache""","رشد اصلاح نشده مو در لب بالایی ؛ ""او بعد از تراشیدن سبیل خود جوانتر به نظر می رسید"" ",1
17956,noun,United States liquid unit equal to 4 quarts or 3.785 liters,واحد مایع در ایالات متحده معادل 4 کوارت یا 3.785 لیتر ,1
19018,noun,"filamentous hairlike growth on a plant; ""peach fuzz""","رشد موی رشته ای مانند یک گیاه. ""هلو فازی"" ",1
19019,noun,a person who diverts suspicion from someone (especially a woman who accompanies a male homosexual in order to conceal his homosexuality),شخصی که سو ظن را از شخصی دور می کند (خصوصاً زنی که برای مخفی کردن همجنسگرایی خود یک همجنسگرای مرد را همراهی می کند) ,1
19020,noun,hairy growth on or near the face of certain mammals,رشد مو در یا در نزدیکی صورت بعضی از پستانداران  ,1
19021,noun,any of numerous agile ruminants related to sheep but having a beard and straight horns,هر یک از نشخوارکنندگان چابک و متعدد مربوط به گوسفند اما دارای ریش و شاخ مستقیم است ,1
19022,noun,tuft of strong filaments by which e.g. a mussel makes itself fast to a fixed surface,دسته کاملی از رشته های قوی که بوسیله آنها به عنوان مثال صدف خودش را سریع به یک سطح ثابت میرساند ,1
19023,noun,a slender and greatly elongated solid substance,یک ماده جامد باریک و بسیار کشیده است ,1
19024,adjective,"having a growth of hairlike awns; ""bearded wheatgrass""","داشتن رشد سایبان های مو مانند. ""علف گندم ریش دار"" ",1
19025,adjective,"having awns i.e. bristlelike or hairlike appendages on the flowering parts of some cereals and grasses; ""awned wheatgrass""","داشتن سایبان ها ، به عنوان مثال زائده های موی مانند و مو در قسمت های گلدار برخی از غلات و گیاهان. ""علف گندم سایبان"" ",1
19026,noun,"someone whose employment involves carrying something; ""the bonds were transmitted by carrier""","کسی که اشتغال او شامل حمل چیزی است. ""اوراق قرضه توسط حامل منتقل شد"" ",1
19027,noun,"a messenger who bears or presents; ""a bearer of good tidings""","یک پیام رسان که تحفه یا پیامی را میرساند. ""مژده دهنده"" ",1
17957,noun,a British imperial capacity measure (liquid or dry) equal to 4 quarts or 4.545 liters,اندازه گیری ظرفیت شاهنشاهی انگلیس (مایع یا خشک) برابر با 4 کوارت یا 4.545 لیتر ,1
19028,noun,a person who carries a message,شخصی که حامل پیامی است ,1
19029,noun,one of the mourners carrying the coffin at a funeral,یکی از عزاداران که تابوت را در یک مراسم خاکسپاری حمل می کند ,1
19030,noun,a person who is feeling grief (as grieving over someone who has died),شخصی که احساس غم و اندوه می کند (مانند غمگینی برای شخصی که درگذشته است) ,1
19031,noun,"the person who is in possession of a check or note or bond or document of title that is endorsed to him or to whoever holds it; ""the bond was marked `payable to bearer'""","شخصی که چک یا اسکناس یا اوراق قرضه یا سندی را در اختیار دارد که به او یا هرکسی که آن را تصویب می کند ، باشد. ""این اوراق با عنوان"" قابل پرداخت به حامل ""مشخص شد"" ",1
19032,noun,a person who invests capital in a business (especially a large business),شخصی که سرمایه خود را در یک تجارت (به ویژه یک تجارت بزرگ) سرمایه گذاری می کند ,1
19033,noun,holder of a ticket (for admission or for passage),دارنده بلیط (برای پذیرش یا گذرگاه) ,1
19034,noun,a person who is employed to collect payments (as for rent or taxes),شخصی که برای جمع آوری پرداختها استخدام شده است (مانند اجاره یا مالیات) ,1
19035,noun,a holder of buildings or lands by any kind of title (as ownership or lease),دارنده ساختمان یا زمین با هر نوع عنوان (به عنوان مالکیت یا اجاره) ,1
19036,adjective,(of a structural member) withstanding a weight or strain,(از یک عضو سازه) تحمل وزن یا فشار ,1
19037,adjective,"capable of bearing a structural load; ""a supporting wall""","قادر به تحمل بار سازه. ""یک دیوار پشتیبانی"" ",1
17850,noun,someone who stands in front of a show (as at a carnival) and gives a loud colorful sales talk to potential customers,کسی که جلوی یک نمایش ایستاده است (مثل کارناوال) و یک سخنرانی پر رنگ فروش را به مشتریان بالقوه ارائه می دهد ,0
17958,noun,a musical instrument that makes music by rotation of a cylinder studded with pegs,یک ساز موسیقی که با چرخش استوانه ای پر از گیره ، موسیقی می سازد ,1
19038,adjective,"producing or yielding; ""an interest-bearing note""; ""fruit-bearing trees""","تولید یا بازده ""یک یادداشت بهره دار"" ؛ ""درختان میوه دار"" ",1
19039,noun,"relevant relation or interconnection; ""those issues have no bearing on our situation""","رابطه یا ارتباط مرتبط ""این مسائل هیچ تأثیری بر وضعیت ما ندارند"" ",1
19040,noun,"a particular manner of connectedness; ""the relatedness of all living things""","یک روش خاص از اتصال ""ارتباط همه موجودات زنده"" ",1
19041,noun,dignified manner or conduct,شیوه یا رفتاری با وقار ,1
19042,noun,a way of acting or behaving,روشی برای رفتار یا رفتار ,1
19043,noun,"formality in bearing and appearance; ""he behaved with great dignity""","رسمیت در تحمل و ظاهر؛ ""او با وقار زیادی رفتار کرد"" ",1
19044,noun,"characteristic way of bearing one's body; ""stood with good posture""","روش مشخص بردت بدن ""با استقامت خوب ایستاد"" ",1
19045,noun,"manner of walking; ""he had a funny walk""","نحوه راه رفتن ""او یک راه رفتن خنده دار داشت"" ",1
19046,noun,a stooping carriage in standing and walking,کالسکه خمیده در حالت ایستاده و راه رفتن ,1
19047,noun,the carriage of someone whose movements and posture are ungainly or inelegant,بردن شخصی که حرکات و وضعیت او غیرطبیعی یا غیر ظریف است ,1
17959,noun,any of various devices or contrivances that can be used to produce musical tones or sounds,هر یک از دستگاه ها یا سازه های مختلفی که می تواند برای تولید آهنگ ها یا صداهای موسیقی مورد استفاده قرار گیرد ,0
19048,noun,heraldry consisting of a design or image depicted on a shield, متشکل از یک طرح یا تصویر به تصویر کشیده شده روی سپر ,1
19049,noun,emblem indicating the right of a person to bear arms,نشان نشانگر حق حمل  سلاح برای شخص,1
19050,noun,"(heraldry) a charge in the shape of a circle; ""a hollow roundel"""," باری به شکل دایره ؛ ""یک توپی توخالی"" ",1
19051,noun,an inverted V-shaped charge,یک بار  شکل معکوس V,1
19052,noun,(heraldry) charge consisting of a conventionalized representation of an iris, بار متشکل از عنبیه  نما,1
19053,noun,(heraldry) any of several conventional figures used on shields,هر یک از چندین شکل متداول که در سپرها استفاده می شود ,1
19054,noun,a mechanism that rotates,مکانیزمی که می چرخد ,1
19055,noun,a steering bearing that enables the front axle of a horse-drawn wagon to rotate, فرمان که اکسل را قادر به کنترل چرخ جلو چرخ واگن اسب سواری می سازد ,1
19056,noun,the bearing of a journal,موارد یک ژورنال ,1
19057,noun,a bearing designed to take thrusts parallel to the axis of revolution,یک حامل طراحی شده برای دورانهای موازی با محور چرخش ,1
17960,adjective,"completely wanting or lacking; ""writing barren of insight""; ""young recruits destitute of experience""; ""a novel devoid of wit and inventiveness""; ""a life empty of happiness""; ""innocent of literary merit""; ""void of understanding""","کاملاً مایل یا نداشتن ؛ ""نوشتن عقیم بینش""؛ ""جوانان تازه نفس بدون تجربه""؛ ""یک رمان عاری از شوخ طبعی و ابتکار""؛ ""زندگی خالی از خوشبختی""؛ ""معصوم از شایستگی ادبی""؛ ""فاقد درک"" ",0
19058,noun,a rein designed to keep the horse's head in the desired position,مهار طراحی شده برای نگه داشتن سر اسب در موقعیت دلخواه ,1
19059,noun,one of a pair of long straps (usually connected to the bit or the headpiece) used to control a horse,یکی از جفت بندهای بلند (معمولاً به بیت یا سرپیچ متصل می شود) که برای کنترل اسب استفاده می شود ,1
19060,adjective,expecting prices to fall,انتظار کاهش قیمت ها ,1
19061,adjective,expecting the worst in this worst of all possible worlds,انتظار بدترین در این جهان از همه بدتر ,1
19062,noun,an exchange where security trading is conducted by professional stockbrokers,صرافی که تجارت امن توسط کارگزاران سهام حرفه ای انجام می شود ,1
19063,noun,the pelt of a bear (sometimes used as a rug),پوست خرس (که بعضاً به عنوان فرش استفاده می شود) ,1
19064,noun,tall hat; worn by some British soldiers on ceremonial occasions,کلاه بلند؛ برخی از سربازان انگلیسی در مناسبتهای تشریفاتی پوشیده اند ,1
19065,noun,headdress that protects the head from bad weather; has shaped crown and usually a brim,روسری که از سر در برابر هوای بد محافظت می کند. شکل تاج و معمولاً لبه دارد ,1
19066,noun,the quality of being deliberately mean,صفت عمدآ بدرفتار بودن ,1
19067,noun,the quality of threatening evil,صفت شر تهدید کننده,1
17961,adjective,"not bearing offspring; ""a barren woman""; ""learned early in his marriage that he was sterile"""," نداشتن فرزند  ""یک زن عقیم""؛ ""در اوایل ازدواج خود فهمید که او عقیم است"" ",1
19068,noun,unpleasant nastiness; used especially of nasty weather,تند و زننده ناخوشایند مخصوصاً در آب و هوای ناخوشایند استفاده می شود ,1
19069,adjective,"very unpleasant; ""hellish weather""; ""stop that god-awful racket""","بسیار ناخوشایند؛ ""هوای جهنمی""؛ ""توقف آن راکت خیلی ناخوشایند"" ",1
19070,adjective,"resembling a beast; showing lack of human sensibility; ""beastly desires""; ""a bestial nature""; ""brute force""; ""a dull and brutish man""; ""bestial treatment of prisoners""","شبیه یک جانور؛ عدم حساسیت انسانی را نشان می دهد. ""آرزوهای وحشیانه""؛ ""یک طبیعت وحشیانه"" ؛ ""نیروی بی رحم""؛ ""یک انسان کسل کننده و بی رحم""؛ ""برخورد وحشیانه با زندانیان"" ",1
19071,adjective,"very tired; ""was all in at the end of the day""; ""so beat I could flop down and go to sleep anywhere""; ""bushed after all that exercise""; ""I'm dead after that long trip""","خیلی خستم؛ ""آخر روز همه چیز بود""؛ ""بنابراین ضرب و شتم می توانم پایین بیایم و هرجایی بخوابم""؛ ""بعد از آن همه تمرین"" ""من بعد از آن سفر طولانی مرده ام"" ",1
19072,verb,"be the winner in a contest or competition; be victorious; ""He won the Gold Medal in skating""; ""Our home team won""; ""Win the game""","در یک مسابقه یا مسابقه برنده شوید. پیروز باشید ""او در اسکیت مدال طلا گرفت""؛ ""تیم میزبان ما پیروز شد""؛ ""بازی رو ببر"" ",1
19073,verb,"win a victory over; ""You must overcome all difficulties""; ""defeat your enemies""; ""He overcame his shyness""; ""She conquered here fear of mice""; ""He overcame his infirmity""; ""Her anger got the better of her and she blew up""","پیروزی بر پیروزی ""شما باید بر همه مشکلات غلبه کنید""؛ ""دشمنان خود را شکست دهید""؛ ""او بر خجالتی خود غلبه کرد""؛ ""او در اینجا ترس از موش را فتح کرد""؛ «او بر ناتوانی خود غلبه کرد»؛ ""عصبانیت او را بهتر کرد قبل از سر رفتن او"" ",1
19074,verb,score more points than one's opponents,امتیازات بیشتری نسبت به حریفان کسب کنید ,1
19075,verb,"beat easily; ""The local team walked over their old rivals for the championship""","به راحتی ضرب و شتم ""تیم محلی برای قهرمانی از رقبای قدیمی خود عبور کرد"" ",1
19076,verb,"remove from a contest or race; ""The cyclist has eliminated all the competitors in the race""","حذف از یک مسابقه یا مسابقه ؛ ""دوچرخه سوار تمام رقبا را در مسابقه حذف کرده است"" ",1
19077,verb,"defeat thoroughly; ""He mopped up the floor with his opponents""","شکست کامل؛ ""او زمین را با حریفانش فرش کرد "" ",1
17962,adjective,"incapable of reproducing; ""an infertile couple""","ناتوان در تولید مثل؛ ""یک زوج نابارور"" ",1
19078,verb,beat overwhelmingly,ضرب و شتم بیش از حد ,1
19079,verb,defeat disastrously,شکست فاجعه بار ,1
19080,verb,"be there first; ""They had gotten the jump on their competitors""","اول آنجا باش ""آنها از رقبای خود جلو زده بودند"" ",1
19081,verb,defeat someone in an expectation through trickery or deceit,با ترفند یا نیرنگ کسی را در موقعیتی قرلر دهید ,1
19082,verb,"be or do something to a greater degree; ""her performance surpasses that of any other student I know""; ""She outdoes all other athletes""; ""This exceeds all my expectations""; ""This car outperforms all others in its class""","در درجه بالاتر بودن یا انجام کاری؛ ""عملکرد او از هر دانش آموز دیگری که می شناسم پیشی می گیرد""؛ ""او از تمام ورزشکاران دیگر پیشی می گیرد""؛ ""این بیش از همه انتظارات من است""؛ ""این ماشین در کلاس خود از همه ماشین ها بهتر عمل می کند"" ",0
19083,verb,"get the better of; ""the goal was to best the competition""","بهتر شدن ""هدف برتریت نسبت به حریف بود"" ",1
19084,verb,"to fight better than; get the better of; ""the Rangers outfought the Maple Leafs""; ""The French forces outfought the Germans""","جنگیدن بهتر از؛ بهتر شدن ""رنجرز از افرا لیفز پیش آمد""؛ ""نیروهای فرانسوی از آلمانی ها پیش آمدند"" ",0
19085,verb,overcome by superior force,غلبه بر نیروی برتر ,1
19086,verb,"place an opponent's king under an attack from which it cannot escape and thus ending the game; ""Kasparov checkmated his opponent after only a few moves""","پادشاه حریف را تحت حمله ای قرار دهید که از آن نمی تواند فرار کند و بنابراین بازی را خاتمه می دهد. ""کاسپاروف تنها پس از چند حرکت حریف خود را با یک مسابقه چک میت کرد"" ",1
19087,verb,make defenseless,بی دفاع کردن ,1
17963,adjective,"incapable of sustaining life; ""the dead and barren Moon""","ناتوان در حفظ زندگی ""ماه مرده و عقیم"" ",1
19088,verb,"excel or defeat in a game; ""The Knicks outplayed the Lakers""","برتری یا شکست در یک بازی ؛ ""نیکس از لیکرز پیشی گرفت"" ",1
19089,verb,"beat through cleverness and wit; ""I beat the traffic""; ""She outfoxed her competitors""","بل زیرکی و ذکاوت بردن  ""من از ترافیک گذشتم""؛ ""او از رقبای خود پیشی گرفت"" ",1
